"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Redback.form.of.Eastern.Redback.Salamander.Count","Leadback.form.of.Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature..degC.","Soil.Temperature..degC.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH"
"1770","South Cameron Lake","01 07","5","2014","27/05/2014","11:30 AM","2","3","2","1","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1771","South Cameron Lake","01 07","6","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1772","South Cameron Lake","01 07","7","2014","27/05/2014","11:30 AM","2","2","1","1","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1773","South Cameron Lake","01 07","8","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1774","South Cameron Lake","01 07","12","2014","27/05/2014","11:30 AM","2","3","3","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1775","South Cameron Lake","01 07","13","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1776","South Cameron Lake","01 07","17","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1777","South Cameron Lake","01 07","19","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1778","South Cameron Lake","01 07","21","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1779","South Cameron Lake","01 07","23","2014","27/05/2014","11:30 AM","2","2","2","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1780","South Cameron Lake","01 07","24","2014","27/05/2014","11:30 AM","2","1","0","1","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1781","South Cameron Lake","01 07","27","2014","27/05/2014","11:30 AM","2","4","4","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1782","South Cameron Lake","01 07","28","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1783","South Cameron Lake","01 07","30","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1784","South Cameron Lake","01 07","31","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1785","South Cameron Lake","01 07","34","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1786","South Cameron Lake","01 07","36","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1787","South Cameron Lake","01 07","37","2014","27/05/2014","11:30 AM","2","1","1","0","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1788","South Cameron Lake","01 07","39","2014","27/05/2014","11:30 AM","2","1","0","1","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1789","South Cameron Lake","01 07","40","2014","27/05/2014","11:30 AM","2","3","2","1","11","J. Mielhausen/ A. Buse/ T.Miller","0","23.2","14","1","2","N/A","N/A"
"1790","Emmett Lake","01 02","6","2015","05/05/2015","4:35 PM","1","3","3","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1791","Emmett Lake","01 02","8","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1792","Emmett Lake","01 02","9","2015","05/05/2015","4:35 PM","1","2","1","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1793","Emmett Lake","01 02","10","2015","05/05/2015","4:35 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1794","Emmett Lake","01 02","11","2015","05/05/2015","4:35 PM","1","4","2","2","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1795","Emmett Lake","01 02","12","2015","05/05/2015","4:35 PM","1","3","3","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1796","Emmett Lake","01 02","14","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1797","Emmett Lake","01 02","15","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1798","Emmett Lake","01 02","17","2015","05/05/2015","4:35 PM","1","2","1","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1799","Emmett Lake","01 02","18","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1800","Emmett Lake","01 02","19","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1801","Emmett Lake","01 02","20","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1802","Emmett Lake","01 02","21","2015","05/05/2015","4:35 PM","1","3","3","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1803","Emmett Lake","01 02","22","2015","05/05/2015","4:35 PM","1","2","1","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1804","Emmett Lake","01 02","23","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1805","Emmett Lake","01 02","24","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1806","Emmett Lake","01 02","25","2015","05/05/2015","4:35 PM","1","4","4","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1807","Emmett Lake","01 02","26","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1808","Emmett Lake","01 02","27","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1809","Emmett Lake","01 02","28","2015","05/05/2015","4:35 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1810","Emmett Lake","01 02","29","2015","05/05/2015","4:35 PM","1","3","2","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1811","Emmett Lake","01 02","30","2015","05/05/2015","4:35 PM","1","2","1","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1812","Emmett Lake","01 02","31","2015","05/05/2015","4:35 PM","1","2","0","2","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1813","Emmett Lake","01 02","32","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1814","Emmett Lake","01 02","33","2015","05/05/2015","4:35 PM","1","5","5","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1815","Emmett Lake","01 02","34","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1816","Emmett Lake","01 02","35","2015","05/05/2015","4:35 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1817","Emmett Lake","01 02","36","2015","05/05/2015","4:35 PM","1","3","1","2","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1818","Emmett Lake","01 02","39","2015","05/05/2015","4:35 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","19.6","6","2","1","N/A","N/A"
"1819","South Cameron Lake","01 07","1","2015","05/05/2015","3:20 PM","1","2","0","2","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1820","South Cameron Lake","01 07","2","2015","05/05/2015","3:20 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1821","South Cameron Lake","01 07","3","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1822","South Cameron Lake","01 07","4","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1823","South Cameron Lake","01 07","5","2015","05/05/2015","3:20 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1824","South Cameron Lake","01 07","6","2015","05/05/2015","3:20 PM","1","3","3","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1825","South Cameron Lake","01 07","7","2015","05/05/2015","3:20 PM","1","6","5","1","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1826","South Cameron Lake","01 07","9","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1827","South Cameron Lake","01 07","12","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1828","South Cameron Lake","01 07","20","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1829","South Cameron Lake","01 07","21","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1830","South Cameron Lake","01 07","23","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1831","South Cameron Lake","01 07","24","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1832","South Cameron Lake","01 07","28","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1833","South Cameron Lake","01 07","29","2015","05/05/2015","3:20 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1834","South Cameron Lake","01 07","30","2015","05/05/2015","3:20 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1835","South Cameron Lake","01 07","33","2015","05/05/2015","3:20 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1836","South Cameron Lake","01 07","37","2015","05/05/2015","3:20 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1837","South Cameron Lake","01 07","38","2015","05/05/2015","3:20 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1838","South Cameron Lake","01 07","39","2015","05/05/2015","3:20 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1839","South Cameron Lake","01 07","40","2015","05/05/2015","3:20 PM","1","2","0","2","12","J. Mielhausen/T.Miller","0","18.2","6","3","0","N/A","N/A"
"1840","Cameron Lake Dunes","01 01","3","2015","05/05/2015","1:30 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","15.3","9","1","2","N/A","N/A"
"1841","Cameron Lake Dunes","01 01","6","2015","05/05/2015","1:30 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","15.3","9","1","2","N/A","N/A"
"1842","Cameron Lake Dunes","01 01","13","2015","05/05/2015","1:30 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","15.3","9","1","2","N/A","N/A"
"1843","Cameron Lake Dunes","01 01","25","2015","05/05/2015","1:30 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","15.3","9","1","2","N/A","N/A"
"1844","Cameron Lake Dunes","01 01","26","2015","05/05/2015","1:30 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","15.3","9","1","2","N/A","N/A"
"1845","Cameron Lake Dunes","01 01","32","2015","05/05/2015","1:30 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","15.3","9","1","2","N/A","N/A"
"1846","Pendall Point","01 08","1","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1847","Pendall Point","01 08","2","2015","05/05/2015","12:08 PM","1","2","1","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1848","Pendall Point","01 08","3","2015","05/05/2015","12:08 PM","1","2","1","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1849","Pendall Point","01 08","4","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1850","Pendall Point","01 08","6","2015","05/05/2015","12:08 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1851","Pendall Point","01 08","9","2015","05/05/2015","12:08 PM","1","3","2","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1852","Pendall Point","01 08","10","2015","05/05/2015","12:08 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1853","Pendall Point","01 08","11","2015","05/05/2015","12:08 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1854","Pendall Point","01 08","12","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1855","Pendall Point","01 08","13","2015","05/05/2015","12:08 PM","1","3","3","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1856","Pendall Point","01 08","16","2015","05/05/2015","12:08 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1857","Pendall Point","01 08","21","2015","05/05/2015","12:08 PM","1","3","2","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1858","Pendall Point","01 08","22","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1859","Pendall Point","01 08","23","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1860","Pendall Point","01 08","26","2015","05/05/2015","12:08 PM","1","1","0","1","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1861","Pendall Point","01 08","27","2015","05/05/2015","12:08 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1862","Pendall Point","01 08","30","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1863","Pendall Point","01 08","32","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1864","Pendall Point","01 08","34","2015","05/05/2015","12:08 PM","1","1","1","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1865","Pendall Point","01 08","35","2015","05/05/2015","12:08 PM","1","2","2","0","12","J. Mielhausen/T.Miller","0","12.2","4.5","1","1","N/A","N/A"
"1866","Little Cove","01 05","4","2015","05/05/2015","9:30 AM","1","1","1","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1867","Little Cove","01 05","5","2015","05/05/2015","9:30 AM","1","4","4","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1868","Little Cove","01 05","14","2015","05/05/2015","9:30 AM","1","3","2","1","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1869","Little Cove","01 05","28","2015","05/05/2015","9:30 AM","1","1","1","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1870","Little Cove","01 05","31","2015","05/05/2015","9:30 AM","1","1","1","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1871","Little Cove","01 05","37","2015","05/05/2015","9:30 AM","1","1","1","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1872","Little Cove","01 05","38","2015","05/05/2015","9:30 AM","1","2","2","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1873","Little Cove","01 05","39","2015","05/05/2015","9:30 AM","1","1","1","0","4","J. Mielhausen/T.Miller","0","6.9","5","4","1","N/A","N/A"
"1874","Emmett Lake","01 02","1","2015","22/05/2015","11:32 AM","2","2","1","1","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1875","Emmett Lake","01 02","4","2015","22/05/2015","11:32 AM","2","1","1","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1876","Emmett Lake","01 02","5","2015","22/05/2015","11:32 AM","2","1","1","0","1","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1877","Emmett Lake","01 02","7","2015","22/05/2015","11:32 AM","2","1","1","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1878","Emmett Lake","01 02","8","2015","22/05/2015","11:32 AM","2","1","1","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1879","Emmett Lake","01 02","9","2015","22/05/2015","11:32 AM","2","1","1","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1880","Emmett Lake","01 02","10","2015","22/05/2015","11:32 AM","2","1","0","1","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1881","Emmett Lake","01 02","11","2015","22/05/2015","11:32 AM","2","3","2","1","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1882","Emmett Lake","01 02","12","2015","22/05/2015","11:32 AM","2","1","1","0","1","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1883","Emmett Lake","01 02","14","2015","22/05/2015","11:32 AM","2","1","0","1","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1884","Emmett Lake","01 02","15","2015","22/05/2015","11:32 AM","2","1","1","0","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1885","Emmett Lake","01 02","16","2015","22/05/2015","11:32 AM","2","2","2","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1886","Emmett Lake","01 02","17","2015","22/05/2015","11:32 AM","2","2","2","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1887","Emmett Lake","01 02","18","2015","22/05/2015","11:32 AM","2","2","2","0","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1888","Emmett Lake","01 02","19","2015","22/05/2015","11:32 AM","2","1","1","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1889","Emmett Lake","01 02","21","2015","22/05/2015","11:32 AM","2","3","2","1","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1890","Emmett Lake","01 02","22","2015","22/05/2015","11:32 AM","2","1","0","1","1","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1891","Emmett Lake","01 02","24","2015","22/05/2015","11:32 AM","2","2","2","0","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1892","Emmett Lake","01 02","25","2015","22/05/2015","11:32 AM","2","2","2","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1893","Emmett Lake","01 02","26","2015","22/05/2015","11:32 AM","2","2","2","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1894","Emmett Lake","01 02","27","2015","22/05/2015","11:32 AM","2","2","2","0","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1895","Emmett Lake","01 02","29","2015","22/05/2015","11:32 AM","2","2","1","1","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1896","Emmett Lake","01 02","30","2015","22/05/2015","11:32 AM","2","3","2","1","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1897","Emmett Lake","01 02","32","2015","22/05/2015","11:32 AM","2","1","1","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1898","Emmett Lake","01 02","33","2015","22/05/2015","11:32 AM","2","4","4","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1899","Emmett Lake","01 02","34","2015","22/05/2015","11:32 AM","2","3","2","1","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1900","Emmett Lake","01 02","35","2015","22/05/2015","11:32 AM","2","2","2","0","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1901","Emmett Lake","01 02","36","2015","22/05/2015","11:32 AM","2","4","1","3","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1902","Emmett Lake","01 02","38","2015","22/05/2015","11:32 AM","2","2","2","0","12","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1903","Emmett Lake","01 02","40","2015","22/05/2015","11:32 AM","2","1","0","1","N/A","J. Mielhausen/T.Miller","0","11.5","4","0","2","N/A","N/A"
"1904","Cameron Lake Dunes","01 01","2","2015","22/05/2015","12:15 PM","2","1","1","0","12","J. Mielhausen/T.Miller","0","14.8","11","0","2","N/A","N/A"
"1905","Cameron Lake Dunes","01 01","3","2015","22/05/2015","12:15 PM","2","1","0","1","12","J. Mielhausen/T.Miller","0","14.8","11","0","2","N/A","N/A"
